id,lon,lat,people,chickens,car,children,malaria,household_head_age,household_head_sex
9683,32.6429460648764,-25.0257246146427,4,30,No car,3,malaria,28.7331047450322,male
9684,32.4848677693401,-25.1567764876699,6,2,No car,0,no malaria,18.5505873519402,male
9685,32.631548248484,-25.0152815903155,3,7,No car,1,no malaria,47.3605678591279,male
9686,32.6416026181707,-25.0281408888038,6,9,No car,2,malaria,20.8968206267064,male
9687,32.6493894053169,-25.0250637316228,5,5,No car,3,no malaria,44.2767204685125,male
9688,32.6280333428325,-25.0192766301515,6,6,No car,4,no malaria,21.881775098956,male
9689,32.486487947,-25.1615215551265,5,0,No car,2,no malaria,24.4029004255004,male
9690,32.8528446881956,-24.8038643505551,4,16,No car,0,no malaria,36.2564781625294,male
9691,32.6446170489844,-25.0166241907685,9,22,No car,5,no malaria,25.6092203301383,male
9692,32.6410469473193,-25.0247676803403,3,4,No car,1,no malaria,17.5738831695214,female
9693,32.5655369943249,-25.0072163947183,7,4,No car,6,no malaria,26.7966245283284,male
9694,32.5692872599767,-24.936368190102,7,24,No car,5,malaria,31.9161654999221,male
9695,32.5670767366345,-25.0089345121979,9,0,No car,8,malaria,30.1602836040919,male
9696,32.6304598292929,-25.0213314397997,3,7,No car,2,no malaria,60.411225969774,male
9697,32.6455115039346,-25.0250365399653,1,8,No car,0,no malaria,28.3338120347144,male
9698,32.6793793150951,-25.0386598651923,2,14,No car,0,no malaria,20.6056290705142,male
9699,32.5309966564587,-25.1503691429742,3,10,No car,0,no malaria,15.7908104318933,male
9700,32.6366315065244,-25.02949130774,4,38,No car,1,no malaria,28.6198842865576,male
9701,32.3746740837817,-24.9121000466349,8,2,No car,2,no malaria,36.0176596715934,female
9702,32.638694653765,-25.0306397269228,7,27,No car,0,no malaria,36.0183152944321,male
9703,32.6528958103369,-24.9612092117382,9,5,No car,6,no malaria,47.7263715735999,male
9704,32.6210243294027,-25.0078708492816,3,9,No car,1,malaria,21.7399408707654,male
9705,32.1150120334184,-24.4891376696719,6,7,No car,0,no malaria,26.3469643196105,female
9706,32.6348127946527,-25.0221060687412,6,11,No car,3,malaria,19.6439010156659,female
9707,32.6477676619375,-25.031084167487,4,3,No car,0,no malaria,27.2521754068434,male
9708,32.615163247251,-25.0181178802444,5,0,No car,0,no malaria,21.8879169067745,female
9709,32.6554810588715,-25.0239841589482,5,20,No car,0,no malaria,27.9646566838869,female
9710,32.7177146396682,-24.9354306000362,8,14,No car,4,no malaria,19.4525868015595,female
9711,32.6376655831708,-25.0154346246166,4,8,No car,0,no malaria,39.7198954879127,female
9712,32.6568626823809,-25.0055868184811,3,14,No car,0,malaria,30.5814891049958,male
9713,32.6463944148374,-25.0182550886041,1,23,No car,0,no malaria,25.1187162596355,male
9714,32.6580222725512,-25.0117112560587,7,6,No car,2,no malaria,42.2797533507005,male
9715,32.4215877707063,-25.0265669419046,6,23,No car,5,no malaria,21.6493174637266,female
9717,32.6388548293389,-25.0019489372846,4,1,No car,0,no malaria,40.6491853196801,female
9718,32.6569980995155,-25.0233110146211,3,5,No car,1,no malaria,34.8391978101374,male
9719,32.525057556762,-24.7027639063494,5,13,No car,4,no malaria,27.5139344448539,male
9720,32.6013742634038,-25.1163316638475,5,19,No car,0,no malaria,51.6006611477233,male
9721,32.5850830576182,-25.1281842722529,3,13,No car,0,no malaria,21.6643892087181,male
9722,32.6884825390557,-25.0249997084821,6,8,No car,0,malaria,46.3097876757346,male
9723,32.7188476191283,-25.0750704848347,7,6,No car,1,no malaria,29.8579321206615,female
9724,32.8448495888405,-24.800339446367,7,2,No car,0,no malaria,32.5640068893683,male
9725,32.8567333926536,-24.7905894404316,5,0,No car,2,malaria,33.4322321804746,male
9726,32.6000904486786,-25.111424207117,5,11,No car,0,no malaria,62.0971800857108,male
9727,32.6285641282511,-25.0501995253105,10,3,No car,8,no malaria,17.0803962187485,male
9728,32.6608498102936,-24.5684454030499,4,3,No car,0,no malaria,25.7638992471633,female
9729,32.6444606559396,-25.016284580082,6,18,No car,3,malaria,75.8246730159076,male
9730,32.6518956131354,-25.0232782619116,8,0,No car,4,malaria,28.0676923790805,male
9732,32.6091221365138,-25.0433587568622,4,49,No car,0,no malaria,33.8322053503822,male
9733,32.6531960070821,-25.0437754839867,3,13,No car,1,no malaria,39.2541786562922,female
9734,32.6613922115965,-24.5679867501847,6,31,No car,1,no malaria,25.8994867908327,male
9735,32.6064457091502,-25.0691924228862,6,12,No car,0,no malaria,21.3365246038052,male
9736,32.434279496705,-24.6264773969576,7,23,No car,2,no malaria,56.016291305608,male
9737,32.6603416081209,-25.0779469402572,6,32,No car,0,no malaria,24.3046344753503,male
9738,32.5558825073653,-24.9813585819297,5,15,No car,1,no malaria,35.399901351299,male
9739,32.7800995460378,-24.9374153064915,9,11,No car,8,malaria,24.3543592027698,male
9740,32.6381114287523,-25.0259658080713,6,10,No car,3,no malaria,25.6954339766039,female
9741,32.6191861864873,-25.0248000924238,6,21,No car,4,malaria,31.5406786181426,male
9742,32.4837713687533,-24.7177275548753,4,14,No car,0,no malaria,34.0129353487287,male
9743,32.6852985645183,-25.0098969765421,3,23,No car,1,no malaria,25.4209331481584,male
9744,32.8951284041943,-24.8243861034374,5,11,No car,3,no malaria,15.7246077371715,male
9745,32.6483036328146,-25.0221298026948,4,9,No car,0,no malaria,22.4718696484419,male
9746,32.6988190308826,-24.5228549700807,4,3,No car,0,no malaria,51.4144928556896,male
9747,32.6415874434908,-25.0289229016049,4,4,No car,1,no malaria,33.5117062559599,male
9748,32.6353063090806,-25.0916371041074,5,3,No car,4,no malaria,27.7112018419558,male
9750,32.6827221400467,-25.0043894175791,7,7,No car,1,no malaria,35.9289377258777,male
9751,32.9000600880755,-24.8429650121366,4,2,No car,0,no malaria,39.0128552862818,male
9753,32.6531465583449,-25.0121389695708,7,26,No car,6,malaria,35.0049750668063,male
9754,32.6491342360313,-25.0218684966289,3,2,No car,0,no malaria,16.5674453187929,male
9755,32.6415431813646,-25.0266794133686,4,1,No car,0,no malaria,37.6157975818282,male
9756,32.6767885738593,-24.9917860257138,5,57,No car,0,no malaria,44.3492751629446,female
9757,32.6311220187322,-25.0493874675792,10,32,No car,6,no malaria,45.6777586573221,male
9758,32.1633496972349,-24.7395976288002,4,0,No car,0,malaria,45.3922771229229,male
9759,32.6430970820003,-25.0295442267107,5,4,No car,4,no malaria,25.1638687235606,male
9760,32.6305269970878,-25.0321842423269,5,20,No car,2,no malaria,38.2366225400062,male
9761,32.5332022206643,-24.8079157702493,2,15,No car,0,no malaria,36.0032597209646,female
9762,32.5342732347049,-25.144214829583,6,2,No car,5,malaria,26.1856389912403,male
9763,32.8535986420166,-24.7884888560903,7,20,No car,0,malaria,24.5335596496173,male
9764,32.3114504405705,-24.266283727009,7,1,No car,4,no malaria,30.6414618781767,male
9765,32.5422876766598,-25.0843947904034,6,17,No car,5,no malaria,36.806751423153,female
9766,32.8947450138772,-24.8178467123704,3,12,No car,2,no malaria,37.780218656253,female
9767,32.5686269206772,-24.9460632507093,8,0,No car,2,no malaria,42.6293233007576,male
9768,32.6269325034724,-25.0146863322767,5,6,No car,4,malaria,18.4455205725187,male
9769,32.7059563201732,-25.0022993406577,5,13,No car,0,no malaria,21.8727967405923,male
9770,32.5666905362981,-24.950800616943,5,1,No car,0,no malaria,56.0197072293199,male
9771,32.6462397954597,-24.9639829747054,10,36,No car,7,no malaria,72.4177012618867,female
9772,32.6541397731293,-25.007557905782,11,14,No car,5,no malaria,26.3247827597471,male
9773,32.6008457911686,-25.1087470786711,4,14,No car,0,no malaria,16.1767879815797,male
9774,32.6370540456567,-25.0165593183505,4,12,No car,0,malaria,52.9515756558986,male
9775,32.4329490636742,-24.6275603591439,6,4,No car,0,no malaria,20.6894129288752,male
9776,32.5700434212808,-24.9956767835655,8,29,No car,2,no malaria,40.1546972481119,male
9777,32.6364895073205,-25.0310141533774,3,1,No car,0,no malaria,29.6350226006057,male
9778,32.6488310497628,-25.0165458216853,3,28,No car,2,no malaria,43.5651571200207,male
9779,32.6055670430751,-25.0231454866649,7,23,No car,4,no malaria,16.0223131640263,male
9780,32.8570003733111,-24.790083506688,5,58,No car,0,malaria,27.0636296478399,male
9781,32.6372906486227,-25.034260036262,4,21,No car,0,no malaria,63.2864885870011,male
9782,32.6367507356292,-25.024776685314,9,13,No car,2,no malaria,54.0411472818846,male
9783,32.0726125073543,-24.4841321877959,7,13,No car,0,no malaria,26.4184486974808,female
9784,32.9142416216327,-24.8385484561271,5,24,No car,0,no malaria,34.53178180139,male
9785,32.6674410281403,-25.0420272367835,6,29,No car,3,no malaria,51.0375408739683,female
9786,32.6781902016999,-25.035887618786,6,4,No car,5,no malaria,24.4659262858393,female
9787,32.6506810012187,-25.0234539686652,9,20,Has car,5,no malaria,16.7500011674294,male
9788,32.7038572700089,-25.0243559409674,7,17,No car,4,no malaria,29.6396936971259,male
9789,32.6072182028839,-25.0719681408811,4,5,No car,2,malaria,16.6356881913697,female
9791,32.6545080108223,-24.5813480131908,5,38,No car,4,malaria,25.9482949694667,male
9792,32.6468691888539,-25.0207949510147,3,5,No car,0,no malaria,19.1309395452678,male
9793,32.6370429895865,-25.0260900934444,8,14,No car,6,malaria,20.1324528988003,male
9794,32.6456817901378,-25.0178848130476,9,5,No car,6,malaria,32.5008763841803,female
9795,32.8548618185717,-24.7897375276431,5,5,No car,2,no malaria,30.0241172862048,male
9796,32.6566569713269,-25.0044183566115,8,19,No car,5,no malaria,24.912819120527,male
9798,32.7138207393927,-25.0023074462226,1,1,No car,0,no malaria,36.2255556132292,male
9799,32.6418576620954,-25.0293713881346,8,6,No car,5,no malaria,41.7986806517694,female
9800,32.638555139666,-24.9502948071552,3,24,No car,1,no malaria,57.5445023762075,female
9801,32.5444850405708,-25.0870315185414,10,48,No car,6,no malaria,21.6336573656809,male
9802,32.6271397649767,-25.0176017188102,4,5,No car,0,malaria,43.901319877702,male
9803,32.6526591378551,-24.9601374271042,6,6,No car,1,no malaria,36.5439335091335,male
9804,32.4159958947886,-24.4688150025146,6,24,No car,0,malaria,36.2340788475201,male
9805,32.6481756109643,-25.0456082070788,4,27,No car,2,no malaria,62.2956488704743,male
9806,32.0789598932764,-24.4783937967291,10,17,No car,9,malaria,47.2208005315771,female
9808,32.587007217043,-24.9816584012099,6,33,No car,5,no malaria,45.4770794323619,male
9809,32.2921668404218,-24.5259338393596,5,26,No car,3,no malaria,32.555516473062,male
9810,32.8687180072054,-24.8505788961258,4,21,No car,0,no malaria,59.6865525121638,male
9811,32.6551385478541,-25.0231500720155,6,24,No car,2,no malaria,53.6576402760063,male
9812,32.199887882061,-24.4578582820207,6,16,No car,3,no malaria,37.3041266637649,male
9813,32.6753554601765,-25.0361787522474,7,8,No car,6,no malaria,45.036705115401,male
9814,32.6380043918141,-25.0342863008382,3,11,No car,0,no malaria,23.1009803766388,male
9815,32.0976126608889,-24.4875129578973,6,16,No car,4,no malaria,77.1823122982735,male
9816,32.6325192646524,-25.0508123572584,5,10,No car,3,no malaria,33.7992197988799,male
9817,32.0791214384197,-24.4799644021831,3,22,No car,2,no malaria,15.1434160235009,male
9818,32.5990137393425,-24.9892677125522,5,5,No car,0,no malaria,32.7460487350005,male
9819,32.4913016340711,-24.7324132932105,8,15,No car,6,malaria,15.6689554941735,male
9820,32.6234684116018,-25.0537914696361,4,0,No car,3,no malaria,23.7409925711819,male
9821,32.6344161949175,-25.029383096308,8,32,Has car,6,no malaria,29.232792978042,male
9822,32.6109343941426,-25.0186299727304,10,0,Has car,9,no malaria,20.9068169625406,male
9823,32.6168922682954,-25.1019847766539,4,5,No car,0,malaria,43.0847653596068,male
9824,32.6360657432552,-25.026450717107,10,1,No car,8,malaria,28.9156205042053,male
9825,32.6423321301505,-25.0296423134643,3,4,No car,2,no malaria,42.952699593724,male
9826,32.5569930253265,-24.9515470833329,8,4,No car,6,malaria,24.4667771811057,female
9827,32.5625845434609,-25.0034862464347,4,13,No car,0,no malaria,45.7979394781483,male
9828,32.60738846635,-25.0998316446648,4,2,No car,1,no malaria,49.2815976197471,male
9829,32.6666404061703,-25.1250140596318,6,1,No car,0,no malaria,33.0282120911438,male
9830,32.6600847185491,-25.0803316028227,4,3,No car,1,no malaria,28.1787150269127,male
9831,32.6908466401766,-25.0141469404719,5,6,No car,0,no malaria,23.5362764535451,male
9832,32.6540276736027,-25.0260115639535,13,10,No car,7,no malaria,27.8726309240509,male
9834,32.101630318623,-24.6036876968933,6,14,No car,0,no malaria,31.5925265262463,male
9835,32.5584830554738,-24.9423461437983,3,32,No car,0,no malaria,42.2085011154634,male
9836,32.7394982730452,-25.0799829060253,4,1,No car,1,no malaria,38.5368236999099,female
9837,32.650412382635,-25.1949121471758,1,10,No car,0,no malaria,27.4832241486908,male
9838,32.0813673127972,-24.4731422347728,9,11,No car,6,malaria,47.5651944930096,male
9839,32.5649597257787,-25.0842273324052,4,1,No car,0,no malaria,24.8164569427727,male
9840,32.8949658744773,-24.9393309618888,7,17,No car,2,no malaria,27.7311999532702,male
9841,32.3637938045632,-24.9146574291047,5,17,No car,0,no malaria,24.6651433022421,female
9842,32.6073893505719,-24.9829083035503,6,7,No car,1,no malaria,41.229369707886,male
9843,32.5394545550936,-24.8974621865043,1,2,No car,0,no malaria,57.024130756503,male
9844,32.6332512417662,-25.0265222605137,3,3,No car,0,no malaria,70.8385007497743,male
9846,32.4799901745852,-25.2892706133986,5,41,No car,0,no malaria,32.7964973970721,male
9848,32.8994206810297,-24.8909847650131,3,2,No car,2,no malaria,21.3229390166692,male
9849,32.6661082184792,-25.0916883917097,3,18,No car,0,no malaria,22.1996073965205,male
9850,32.654790652264,-25.0063544672486,4,4,No car,1,malaria,50.5110005921509,male
9851,32.6346983228108,-25.0196570218292,8,11,No car,7,malaria,55.0842416679826,female
9852,32.6464443293299,-25.0201380253652,5,1,No car,0,malaria,32.3896936451642,male
9853,32.6501804851849,-25.0299749325576,8,8,No car,4,no malaria,27.2469227058064,male
9854,32.7203163806988,-25.0072237270862,4,24,No car,0,no malaria,40.4183600923479,male
9855,32.6537462384707,-25.0503403003723,4,13,No car,0,malaria,32.0766580613989,male
9856,32.6735820252045,-24.9448569551812,9,19,No car,2,malaria,49.1212782688295,male
9857,32.0971097776353,-24.4880637363224,5,22,No car,0,no malaria,23.4466426649696,male
9858,32.5309342894894,-25.1503363013141,3,7,No car,2,no malaria,20.4978550430674,male
9859,32.4893567733894,-25.2099576532895,11,1,No car,10,no malaria,24.7031279084798,male
9860,32.7104028288357,-25.0053991551991,8,2,No car,6,no malaria,34.1480141843317,female
9861,32.5682926122113,-25.0212709067674,5,2,No car,0,no malaria,23.1329547020263,male
9862,32.6084193094079,-25.0372031215589,3,19,No car,0,no malaria,82.1427178674178,male
9863,32.5298632518915,-24.8819058523743,4,4,No car,0,no malaria,27.3203076465853,male
9864,32.634514864594,-25.026154172168,7,37,No car,6,no malaria,33.1668138885588,male
9865,32.8607292934802,-24.8074306342496,10,2,No car,3,no malaria,36.0788845224552,female
9866,32.6437419314596,-25.0302914654725,7,37,No car,1,no malaria,37.3559644306258,female
9867,32.6545816532754,-25.0481508259631,7,17,No car,3,no malaria,57.8029828640913,male
9868,32.6393174604324,-25.0207600798268,4,1,No car,0,no malaria,25.1739060314687,male
9869,32.6379425106305,-25.0471251825916,5,3,No car,0,no malaria,32.9168009894652,male
9870,32.5427123330918,-25.0732731538691,7,40,No car,0,malaria,38.975458604459,male
9871,32.5147727718711,-25.0940481798665,6,1,No car,5,malaria,35.593336201902,male
9872,32.6569931317976,-25.0172977419167,5,26,No car,2,malaria,16.4448042348853,male
9873,32.6733358393779,-25.0902186663936,8,29,No car,4,no malaria,27.4951247040774,male
9874,32.8496713874839,-24.7898397928537,3,4,No car,1,no malaria,29.425895063816,female
9875,32.6450913180934,-25.0214457467612,6,17,No car,0,no malaria,21.1147988179334,male
9876,32.6276091909407,-25.0189303194845,9,32,No car,6,no malaria,35.402168851541,female
9877,32.6365505915822,-25.0259231737935,6,2,No car,0,no malaria,17.4462907215021,male
9878,32.6426095876999,-25.0071017449794,10,30,No car,6,no malaria,32.4135261207299,male
9879,32.6422058780508,-25.0214604402824,5,0,No car,0,no malaria,15.4261535036775,male
9880,32.6463701451132,-25.0140163466084,3,4,No car,2,no malaria,24.8022159754919,male
9881,32.6480820252614,-25.0174399559748,5,22,No car,4,malaria,39.8991337550763,female
9882,32.6443257742813,-25.0196157529234,7,8,No car,0,no malaria,49.7684703103828,female
9883,32.0726416803231,-24.4838245806541,4,5,No car,3,no malaria,59.8625667853818,male
9884,32.6558054345186,-25.093269233324,5,15,No car,0,malaria,29.1374624854424,male
9885,32.6229287180747,-25.0197184373388,8,3,No car,7,no malaria,42.3016246170002,female
9886,32.6506149719463,-25.0191580810883,8,6,No car,7,no malaria,34.212374196594,male
9887,32.6757499638107,-24.9691945989546,5,7,No car,4,malaria,16.8799595697634,male
9888,32.6423844543556,-25.0312685360507,7,0,No car,4,no malaria,28.5891696026217,male
9889,32.6335181092406,-25.0278775896073,9,21,No car,4,no malaria,38.360446344454,male
9890,32.6258764844257,-25.0169978986281,7,2,No car,1,no malaria,43.0270492957827,male
9891,32.5342321871651,-24.9407263364204,5,29,No car,1,no malaria,20.737887936776,male
9892,32.7262827721552,-25.0750430919375,4,0,No car,0,malaria,31.2879372438541,male
9893,32.6564154118918,-25.0183834926628,3,4,No car,0,no malaria,37.3641015120821,female
9894,32.5453714166126,-25.0870585799466,5,15,No car,0,no malaria,20.5575147472834,female
9895,32.689181231939,-25.0257302732636,7,9,No car,6,no malaria,35.9062272153829,male
9896,32.5442915171001,-25.076659415303,5,13,No car,3,no malaria,29.0977557272557,female
9897,32.8994290129491,-24.8257371394812,7,19,No car,2,no malaria,22.1427571030719,male
9898,32.6103032243836,-25.0443916097863,7,22,No car,1,no malaria,33.0121422497962,female
9899,32.7246084343046,-24.5600185053097,3,8,No car,2,malaria,44.8726400216773,male
9900,32.4087853455381,-24.4701868944672,8,9,No car,5,malaria,20.0385264106466,male
9901,32.5094426771071,-25.102060953376,5,35,No car,0,no malaria,49.6682822492277,male
9902,32.1906485880315,-24.4850795423785,1,63,No car,0,no malaria,58.3522553979001,male
9903,32.654537969779,-25.010669051251,5,1,No car,0,no malaria,47.2596859639852,male
9904,32.8598826429208,-24.8012007026723,4,34,No car,0,no malaria,35.3418320487019,male
9905,32.6274334299596,-25.0250014784667,6,42,No car,3,no malaria,30.1403110675285,male
9906,32.6753846959993,-24.918926771814,6,6,No car,5,no malaria,44.3889708431306,male
9907,NA,NA,4,30,No car,0,no malaria,36.034393739733,male
9908,32.5624309555893,-25.1395820642991,9,11,No car,7,no malaria,32.0950517409307,female
9910,32.6945153261712,-25.025473210414,5,2,No car,0,no malaria,20.2385320015879,male
9911,32.6537246200272,-25.0140909874395,7,16,No car,5,no malaria,38.6785945714444,female
9912,32.9088449705056,-24.9132679818029,4,25,Has car,0,no malaria,57.0795364127258,male
9913,32.6833226772411,-25.0038950377388,5,3,No car,0,no malaria,22.9780039131193,male
9915,32.5225476577028,-25.0882464439845,7,33,No car,5,no malaria,43.7090520278893,female
9916,32.4647076414415,-24.4697105896488,8,16,No car,3,no malaria,52.1744619627221,male
9917,32.5228622601854,-25.0971199089864,9,19,No car,5,malaria,59.6186406619942,female
9918,32.2864611381027,-24.5368674300084,7,17,No car,6,no malaria,42.9312257965815,male
9919,32.6413281433114,-24.7600852221195,9,17,No car,2,no malaria,16.6391185178949,female
9920,32.6623815588659,-25.0695325598861,2,29,No car,0,no malaria,31.0242499672422,female
9921,32.5335746649868,-24.8902130709913,8,4,No car,6,malaria,19.5719151142839,male
9922,32.7158377721086,-25.0028845007842,7,14,No car,1,malaria,59.2418328162055,male
9923,32.5148222660357,-25.0993611225972,3,0,No car,0,no malaria,29.8038753510495,male
9924,32.5245092505695,-24.7862210812886,5,2,No car,1,no malaria,27.2706853666428,male
9925,32.603217486421,-25.0074353142999,7,1,No car,0,malaria,37.3025449409577,male
9926,32.6526078150808,-25.0147990323688,6,9,No car,0,no malaria,38.185749773947,male
9927,32.646698452987,-25.0147483812139,4,59,No car,0,malaria,33.0216087354989,male
9928,32.7088884957558,-25.0519582197,10,4,No car,9,no malaria,35.4444050461122,male
9929,32.5796919533604,-24.9687418625087,9,13,No car,5,no malaria,26.2678227869803,male
9930,32.6441292755817,-25.0450177065758,6,4,No car,3,no malaria,32.0265452883502,male
9931,32.8578362750886,-24.7903258884782,5,20,No car,1,malaria,27.3109779237326,male
9932,32.6153142351371,-25.093767012951,3,0,No car,0,no malaria,33.2329637489519,male
9933,32.558348698421,-24.9499298773516,3,7,No car,0,no malaria,61.1126940674356,male
9935,32.7152476340619,-25.052589140265,3,1,No car,1,malaria,17.0715562533292,female
9936,32.6658321537179,-25.0432400310422,6,3,No car,4,no malaria,20.5553353120262,male
9937,32.5446783121084,-25.0903988421843,6,19,No car,4,no malaria,40.9238321327459,male
9938,32.6464247422169,-25.0151949012931,10,61,No car,0,malaria,56.7698807858705,male
9939,32.5343415815041,-24.8133503306158,9,1,No car,5,no malaria,44.4973600169828,male
9940,32.6071133513584,-25.0980617647525,5,35,No car,0,malaria,31.9691619655443,male
9942,32.429746906525,-25.0323061179912,9,0,No car,4,no malaria,48.1676396478311,male
9943,32.5362809151551,-24.9382200470464,6,8,No car,3,no malaria,53.6402800647657,male
9944,32.6236699549256,-25.0527539277309,5,23,No car,3,no malaria,41.5176089777906,male
9945,32.3790092645347,-24.5806918463829,4,4,No car,2,no malaria,27.5521139503384,male
9946,32.3457050246246,-24.8903206434314,7,5,No car,2,malaria,26.4602682947531,male
9947,32.9158672772991,-24.9087996901368,8,12,No car,0,no malaria,29.3998310025574,female
9948,32.5054154256943,-25.2185231281534,8,9,No car,6,malaria,16.3901032752576,male
9949,32.6724745711206,-25.0364244298648,5,0,No car,0,no malaria,64.3839575166922,male
9950,32.7065537227285,-25.0502589434652,8,25,No car,5,malaria,40.3051811978115,male
9951,32.5689568892441,-24.997566580616,8,10,No car,0,no malaria,15.262763729947,female
9952,32.6677983594171,-25.0729744208265,5,1,No car,2,no malaria,33.4852514814101,male
9953,32.5696220031025,-24.9496880079283,3,5,No car,0,no malaria,16.5342386693569,male
9954,32.5456064294347,-25.0919876623577,3,19,No car,0,no malaria,30.2512003409708,female
9955,32.6487063887325,-25.0231713509903,9,33,No car,4,no malaria,33.7835188879149,female
9956,32.6421715705675,-25.0263369842528,3,23,No car,0,malaria,33.8954905092232,female
9957,32.4743173388394,-24.7799035484752,6,28,No car,5,no malaria,31.8251153881662,male
9958,32.5293807366611,-24.8862775316665,10,4,No car,3,malaria,43.7200183704285,male
9959,32.6531421347935,-25.0258669520754,2,4,No car,0,malaria,34.8143910171632,male
9960,32.6292479360681,-25.0265713513397,4,5,No car,3,no malaria,33.8444674972387,male
9961,32.6598046047141,-25.1998462062968,8,14,No car,1,no malaria,34.75965182673,female
9962,32.6403851291356,-25.0142263054707,8,6,No car,0,malaria,47.2833162352883,male
9963,32.7298127974909,-25.0798099927195,9,0,No car,6,no malaria,38.4283048636298,male
9964,32.5963949552053,-25.1211352652045,5,18,No car,1,no malaria,41.4396524902038,male
9965,32.5404740999042,-25.0306947614686,5,2,No car,1,malaria,25.8723448951768,female
9966,32.5463706951399,-24.9292245679304,8,18,No car,1,no malaria,38.9870006643126,male
9967,32.6537498149214,-25.0260042571437,5,9,No car,2,no malaria,43.7438044048646,male
9968,32.5464568322854,-25.0894006384226,8,15,No car,0,malaria,33.0358616374801,male
9969,32.5979028159849,-25.1001327433637,7,4,No car,5,no malaria,33.7750139705821,male
9970,32.6750104614583,-25.0962498261647,6,18,No car,0,no malaria,32.6756744020818,female
9971,32.8636475226546,-24.8052533393729,8,18,No car,6,no malaria,61.6008842558047,male
9972,32.7260466743518,-25.0809735673338,4,26,No car,1,no malaria,35.7838653726721,male
9973,32.6313354414308,-25.01604105983,7,10,No car,0,no malaria,46.6807820826961,male
9974,32.6179782151166,-25.1091026645116,9,37,No car,6,malaria,21.1485787869576,male
9975,32.9086266072744,-24.9056841858857,4,26,No car,2,no malaria,29.5746917621077,male
9976,32.7152785182582,-25.003163170301,4,9,No car,0,no malaria,40.8629459335232,male
9977,32.5949835358806,-25.0460326075784,10,22,No car,9,no malaria,47.7814157985951,male
9978,32.0799648552937,-24.4776066672631,6,13,No car,4,no malaria,38.6792394192372,male
9979,32.6936510653887,-25.0108505795247,8,0,No car,7,no malaria,45.9171409813661,male
9980,32.6081404441305,-25.0133288550337,5,19,No car,2,no malaria,65.8348045865708,male
9981,32.6573002555052,-25.0719582846551,5,3,No car,4,no malaria,42.2426306477753,male
9982,32.7275227378804,-24.5650656307463,7,16,No car,1,no malaria,33.0103343158274,male
9983,32.6511079235953,-25.0262205366101,4,21,No car,0,no malaria,31.0849310308756,male
9984,32.665065999879,-25.043586306565,3,5,No car,0,no malaria,26.328944876219,female
9985,32.648760595094,-25.017132401587,4,14,No car,3,no malaria,17.7827453385777,male
9987,32.6989711839376,-24.520343969305,6,10,No car,4,no malaria,34.0954885996058,male
9988,32.6466134376659,-25.0099593743384,7,17,No car,6,no malaria,21.0347664573756,male
9989,32.8566342943451,-24.7900227523289,4,3,No car,3,no malaria,42.2570837142112,male
9990,32.9040138708562,-24.9283179347394,6,3,No car,0,malaria,21.7855300477484,female
9991,32.6761714493825,-25.0347213214874,3,33,No car,2,no malaria,16.4711421005923,male
9992,32.6439106283846,-25.0176801452136,8,3,No car,6,no malaria,32.4713699270521,male
9993,32.6464727654055,-25.0131874336159,11,0,No car,10,no malaria,32.6800240844509,male
9994,32.6061769096251,-25.0020016408342,6,5,No car,3,malaria,26.6708908846402,male
9995,32.6484672999538,-25.0234525577505,7,15,No car,3,no malaria,35.5909927182697,female
9996,32.6375618854099,-25.0339814871616,5,18,No car,0,malaria,21.9398504387657,male
9997,32.6500681696553,-25.0256672157063,4,13,No car,3,no malaria,40.8863054236136,male
9999,32.6271381203956,-25.0509972761202,8,9,No car,7,no malaria,27.1448637521673,male
10000,32.8421564026474,-24.7451925502914,6,0,No car,0,no malaria,17.6550777321954,male
10001,32.5896797892717,-24.9798332199642,4,34,No car,0,no malaria,23.1211270196717,male
10002,32.6522769146978,-25.0254047789975,9,14,No car,6,no malaria,60.1312102955432,male
10003,32.6473228108914,-25.0405924828688,8,11,No car,1,malaria,29.5184419551003,male
10004,32.6519598915225,-25.0233720438356,13,4,No car,12,malaria,32.4124358624102,male
10005,32.6919669796829,-25.0025902565378,5,5,No car,2,malaria,25.0845793961744,male
10006,32.6554562225823,-25.0460866483597,2,9,No car,0,no malaria,29.3637242800792,female
10007,32.6985971674455,-24.5179884357332,9,23,No car,5,no malaria,42.7518104806181,male
10008,32.8598578369247,-24.8120820540167,6,22,No car,4,no malaria,28.6576857085943,female
10009,32.0823020780909,-24.4942232876904,10,28,No car,9,no malaria,53.8219722716217,male
10010,32.6121670421744,-24.9975386692089,5,40,No car,0,no malaria,35.8445435944156,male
10011,32.4477929405935,-24.7389689363609,6,0,No car,4,no malaria,35.5512934324461,male
10012,32.4382661486928,-24.6254564692372,5,3,No car,1,no malaria,30.6214794412312,male
10013,32.6882214272883,-25.0081649347041,3,0,No car,2,malaria,53.6738274872769,male
10014,32.6807201743829,-25.0393925849185,6,0,No car,2,no malaria,90.9262697167108,male
10015,32.6329705909739,-25.0207875545782,6,2,No car,0,no malaria,15.3091021461842,male
10016,32.6457822494518,-25.0247142435297,10,41,No car,8,no malaria,76.6987042361602,male
10017,32.7050646965215,-25.0251332487767,8,7,No car,7,malaria,29.4027784188681,male
10018,32.6586897259437,-25.0256461168587,7,15,Has car,5,no malaria,36.7063791083599,male
10019,32.5938381790321,-25.0848886310923,9,7,No car,8,no malaria,33.3976617003375,female
